country,UID,friendly_ID,water_company_name,permitted_site_name,site_name_Wasc_operational_ENGLAND_ONLY,storm_discharge_asset_type,Receiving_Water_Environment_common_name,shellfish_water,bathing_water_ENGLAND_ONLY,lat,lon,Outlet_Discharge_NGR,RAMSAR,RAMSAR_site_name,SPA,SPA_site_name,SAC,SAC_site_name,SSSI,SSSI_site_name,total_spills_duration_hours,spill_count,pcon_name
ENGLAND,0x710741149AC73E102E94A4F38AF44D8B,UU53,United Utilities,GILSLAND WWTW,GILSLAND WwTW,Inlet SO at WwTW,River Irthing,,,54.990796,-2.5813586,NY6290066400,N,,N,,Y,River Eden,Y,River Eden and Tributaries,282.38,92,Penrith and The Border
ENGLAND,0x00F0DFD6542DA45EF1BAE78443993FF0,UU134,United Utilities,GILSLAND (BATH HOUSE) CSO (101VN),Gilsland (Bath House) CSO,SO on sewer network,River Irthing,,,54.992001,-2.5735614,NY6340066530,N,,N,,Y,River Eden,Y,River Eden and Tributaries,9.37,19,Hexham
ENGLAND,0xAE667C69E2BFCF9A28472B2E21C926C0,UU89,United Utilities,KIRKBY THORE PS,Kirkby Thore PS,Storm Discharge at Pumping Station,Trout Beck,,,54.621436,-2.5646176,NY6364025290,N,,N,,Y,River Eden,Y,River Eden and Tributaries,81.48,41,Penrith and The Border
ENGLAND,0xB33BB25C72EC71984A578BDF195A1375,UU55,United Utilities,BOLTON PENRITH WWTW,BOLTON (PENRITH) WwTW,Inlet SO at WwTW,River Eden,,,54.604857,-2.5544804,NY6428023440,N,,N,,Y,River Eden,Y,River Eden and Tributaries,264.05,83,Penrith and The Border
ENGLAND,0x9ED2875BDCE2EC64583161C8D61A1DC1,UU162,United Utilities,APPLEBY WWTW,APPLEBY WwTW(APPLE) (017670001),Storm Tank at WwTW,River Eden,,,54.58315,-2.5039001,NY6753021000,N,,N,,Y,River Eden,Y,River Eden and Tributaries,1.12,2,Penrith and The Border
ENGLAND,0x6EC58B564E2885466FD510619A2A2F08,UU88,United Utilities,APPLEBY CSO,Appleby CSO Adj to Appleby WwTW,SO on sewer network,River Eden,,,54.581721,-2.5018711,NY6766020840,N,,N,,Y,River Eden,Y,River Eden and Tributaries,89.28,18,Penrith and The Border
ENGLAND,0x3C4C4DD3E67B72EF2825D85D59553533,UU3,United Utilities,KIRKBY STEPHEN WWTW,Kirkby Stephen WwTW,Storm Tank at WwTW,River Eden,,,54.48896,-2.3539299,NY7717010460,N,,N,,Y,River Eden,Y,River Eden and Tributaries,2889.38,135,Penrith and The Border
ENGLAND,0x7F1B7BF9CE5C43A8413BDE8B8550A0C1,UU116,United Utilities,STENKRITH BRIDGE SSO,Stenkrith Bridge CSO,SO on sewer network,River Eden,,,54.462095,-2.3516924,NY7730007470,N,,N,,Y,River Eden,Y,River Eden and Tributaries,24.93,8,Penrith and The Border
ENGLAND,0x69CEEC6568465EA76C3D3A1DDE30936F,UU81,United Utilities,FRANKS BRIDGE CSO (171UZ),Franks Bridge SSO,SO on sewer network,River Eden via surface water sewer,,,54.473344,-2.3465425,NY7764008720,N,,N,,Y,River Eden,Y,River Eden and Tributaries,112.6,39,Penrith and The Border
ENGLAND,0x2B2A59C7FD9ACA79E16371756C6F6889,SW141,Southern Water,MILL SQUARE WOOTTON CSO,MILL SQUARE WOOTTON CSO - 110327,SO on sewer network,WOOTTON CREEK,"COWES, MEDINA, RYDE",,50.725144,-1.2262707,SZ5471092010,Y,Solent & Southampton Water,Y,"Solent and Dorset Coast,Solent & Southampton Water",N,,Y,Ryde Sands and Wootton Creek,11.6525,8,Isle of Wight
ENGLAND,0x3C1B85750F6624C5D9069F1D4E4BE444,SW68,Southern Water,NEW ROAD WOOTTON CEO,NEW ROAD WOOTTON CEO - 108541,Storm discharge at pumping station,WOOTTON CREEK,"COWES, MEDINA, RYDE",,50.725952,-1.225974,SZ5473092100,Y,Solent & Southampton Water,Y,"Solent and Dorset Coast,Solent & Southampton Water",N,,Y,Ryde Sands and Wootton Creek,114.4822222,37,Isle of Wight
ENGLAND,0xDB6442550F1D3E445542CA14F7BBD8FB,SW50,Southern Water,KITE HILL WOOTTON CEO,KITE HILL WOOTTON CEO - 108531,Storm discharge at pumping station,THE WOOTTON CREEK,"COWES, MEDINA, RYDE",,50.724598,-1.225288,SZ5478091950,Y,Solent & Southampton Water,Y,"Solent and Dorset Coast,Solent & Southampton Water",N,,Y,Ryde Sands and Wootton Creek,185.3033333,35,Isle of Wight
ENGLAND,0x95FB09B7FED00E0F62EFCEDEF69CBDDC,SW88,Southern Water,ROSANNA SAILING SCHOOL WOOTTON CSO,ROSANNA SAILING SCHOOL WOOTTON CSO - 100599,SO on sewer network,THE WOOTTON CREEK (TIDAL),"COWES, RYDE",,50.726842,-1.2245426,SZ5483092200,Y,Solent & Southampton Water,Y,Solent & Southampton Water,N,,Y,Ryde Sands and Wootton Creek,66.99416667,32,Isle of Wight
ENGLAND,0xA6660BE982EF114694839B22F6F8B31D,SW65,Southern Water,FISHBOURNE WEIR CSO,FISHBOURNE LANE RYDE CSO - 108520,SO on sewer network,THE SOLENT,"COWES, MEDINA, RYDE, SPITHEAD AND STOKES BAY",RYDE,50.734853,-1.2122238,SZ5569093100,Y,Solent & Southampton Water,Y,"Solent and Dorset Coast,Solent & Southampton Water",N,,Y,Ryde Sands and Wootton Creek,130.6886111,20,Isle of Wight
ENGLAND,0x14DD3B8F1E1A8E03C17D07098F2DE2B8,SW61,Southern Water,FISHBOURNE LANE FISHBOURNE IOW CEO,FISHBOURNE LANE FISHBOURNE IOW CEO - 108519,Storm discharge at pumping station,WOOTTON CREEK,"COWES, MEDINA, RYDE, SPITHEAD AND STOKES BAY",RYDE,50.734853,-1.2122238,SZ5569093100,Y,Solent & Southampton Water,Y,"Solent and Dorset Coast,Solent & Southampton Water",N,,Y,Ryde Sands and Wootton Creek,139.0008333,25,Isle of Wight
ENGLAND,0xE6F124CDCEAC5D92ABC401272E91EE2B,SW180,Southern Water,AUGUSTA ROAD CSO,AUGUSTA ROAD RYDE CSO - 102348,SO on sewer network,THE SOLENT,"COWES, RYDE",RYDE,50.733026,-1.1693197,SZ5872092930,Y,Solent & Southampton Water,Y,Solent & Southampton Water,N,,Y,Ryde Sands and Wootton Creek,2.188055556,2,Isle of Wight
ENGLAND,0xC3A6E87BDEB644629A7F1D2C9B9703B4,SW111,Southern Water,SPRINGVALE WPS CSO,SPRING VALE CEO Pumped - 116281,Storm discharge at pumping station,THE SOLENT,"RYDE, SPITHEAD AND STOKES BAY,COWES","RYDE, SEAGROVE, ST HELENS",50.725134,-1.1231313,SZ6199092090,Y,Solent & Southampton Water,Y,Solent & Southampton Water,N,,Y,Ryde Sands and Wootton Creek,26.30138889,5,Isle of Wight
ENGLAND,0xD27187593EE6E88C3C3652303EADC6D0,SW117,Southern Water,SPRINGVALE WPS CSO,SPRING VALE CEO - 108560,Storm discharge at pumping station,THE SOLENT,"RYDE, SPITHEAD AND STOKES BAY,COWES","RYDE, SEAGROVE, ST HELENS",50.725134,-1.1231313,SZ6199092090,Y,Solent & Southampton Water,Y,Solent & Southampton Water,N,,Y,Ryde Sands and Wootton Creek,22.70583333,10,Isle of Wight
ENGLAND,0xB33D173E8E018288D42FE3BDAFFA6CFB,SW93,Southern Water,SALTERNS WPS CSO,SALTERNS ROAD SEAVIEW CEO - 107411,Storm discharge at pumping station,THE SOLENT,"RYDE, SPITHEAD AND STOKES BAY","RYDE, SEAGROVE, ST HELENS",50.722013,-1.1146896,SZ6259091750,Y,Solent & Southampton Water,Y,Solent & Southampton Water,N,,Y,Ryde Sands and Wootton Creek,53.19611111,8,Isle of Wight
ENGLAND,0x28590279B1A3A05671F43138FAE0869E,SW195,Southern Water,SEAVIEW WPS,ESPLANADE SEAVIEW CEO - 108555,Storm discharge at pumping station,THE SOLENT,"RYDE, SPITHEAD AND STOKES BAY","RYDE, SEAGROVE, ST HELENS",50.721253,-1.1094623,SZ6296091670,Y,Solent & Southampton Water,Y,"Solent & Southampton Water,Solent and Dorset Coast",N,,Y,Ryde Sands and Wootton Creek,0.770833333,1,Isle of Wight
ENGLAND,0x456D2538EAC783787BAFF2F7BC85E602,UU178,United Utilities,MORICAMBE PARK PS 02540,Moricambe Park PS,Storm Discharge at Pumping Station,Great Gutter Estuarine water,SILLOTH,Silloth,54.889669,-3.3606616,NY1282055840,Y,Upper Solway Flats & Marshes,Y,Solway Firth,Y,Solway Firth,Y,Upper Solway Flats & Marshes,0.12,1,Workington
ENGLAND,0xDBF365B1222D8B54EA5FAAE54C1EB01E,UU40,United Utilities,NEWTON ARLOSH WWTW NEWTA,NEWTON ARLOSH WwTW,Inlet SO at WwTW,Tributary of the River Wampool,,,54.888479,-3.2628697,NY1909055590,Y,Upper Solway Flats & Marshes,Y,Solway Firth,Y,Solway Firth,Y,Upper Solway Flats & Marshes,473.44,89,Workington
ENGLAND,0x1139E9C5BF9DCAF6D1062C234E57B370,UU49,United Utilities,ANTHORN PS ANTHN,Anthorn PS,Storm Discharge at Pumping Station,River Wampool (tidal),SOLWAY,Silloth,54.913694,-3.2491512,NY2002058380,Y,Upper Solway Flats & Marshes,Y,Solway Firth,Y,Solway Firth,Y,Upper Solway Flats & Marshes,332.23,47,Workington
ENGLAND,0x304FA8F4C7BC61FB84D36199150DE34B,UU41,United Utilities,BOWNESS-ON-SOLWAY PUMPING STATION,Bowness on Solway PS,Storm Discharge at Pumping Station,The Solway Firth,Solway,,54.954616,-3.2115215,NY2251162891,Y,Upper Solway Flats & Marshes,Y,Solway Firth,Y,Solway Firth,Y,Upper Solway Flats & Marshes,465.07,42,Workington
ENGLAND,0x0542371AD2247E8E218934B384729B29,UU182,United Utilities,PORT CARLISLE PUMPING STATION,Port Carlisle Pumping Station (Site ID PRTCA) (ALL0135),Storm Discharge at Pumping Station,The Solway Firth,Solway,,54.951,-3.1862736,NY2412162461,Y,Upper Solway Flats & Marshes,Y,Solway Firth,Y,Solway Firth,Y,Upper Solway Flats & Marshes,0.01,1,Workington
ENGLAND,0xECD1E55850E220DE504946FD35EBF608,UU71,United Utilities,GLASSON WWTW,Glasson Wastewater Treatment Works (GLASN),Inlet SO at WwTW,Tidal tributary of the Solway Firth,Solway,,54.932956,-3.1553237,NY2607060420,Y,Upper Solway Flats & Marshes,Y,Solway Firth,Y,Solway Firth,Y,Upper Solway Flats & Marshes,154.13,37,Workington
ENGLAND,0xF6DE75678EC327F10F38321B261BADDC,UU159,United Utilities,DRUMBURGH PUMPING STATION DRMBU,Drumburgh PS,Storm Discharge at Pumping Station,Tidal tributary of the Solway Firth,Solway,,54.92991,-3.1447803,NY2674060070,Y,Upper Solway Flats & Marshes,Y,Solway Firth,Y,Solway Firth,Y,Upper Solway Flats & Marshes,1.41,5,Workington
ENGLAND,0x703B70910CE85B81F9E221BD44835135,UU54,United Utilities,NORTHSIDE CSO 021QB,Northside Sewerage System,SO on sewer network,River Derwent,,,54.649443,-3.533186,NY0117029340,N,,N,,Y,River Derwent & Bassenthwaite Lake,Y,River Derwent and Tributaries,268.07,68,Workington
ENGLAND,0xD73A1FD3152971A05BC60F380F0E1762,UU131,United Utilities,CAMERTON WWTW CAMER,CAMERTON WwTW,Storm Tank at WwTW,River Derwent,,,54.656623,-3.5053978,NY0298030100,N,,N,,Y,River Derwent & Bassenthwaite Lake,Y,River Derwent and Tributaries,11.41,5,Workington
ENGLAND,0xEA5F33A81C71F7D87CDF124405A00EF5,UU79,United Utilities,CAMERTON WW PUMPING STATION,Camerton Ww PS,Storm Discharge at Pumping Station,River Derwent,,,54.660823,-3.4928403,NY0380030550,N,,N,,Y,River Derwent & Bassenthwaite Lake,Y,River Derwent and Tributaries,114.17,33,Workington
ENGLAND,0x33C5D9DBFADA7539FD7ACD9D7C3DB8B2,UU26,United Utilities,LITTLE CLIFTON STW,LITTLE CLIFTON WwTW,Storm Tank at WwTW,"River Marron, a tributary of the River Derwent",,,54.649318,-3.4634353,NY0567029230,N,,N,,Y,River Derwent & Bassenthwaite Lake,Y,River Derwent and Tributaries,746.27,81,Workington
ENGLAND,0x3FF24E7AD2901F02D4F712D31CC19B74,UU139,United Utilities,BRANTHWAITE PUMPING STATION,Branthwaite PS,Storm Discharge at Pumping Station,River Marron,,,54.610742,-3.45756,NY0596024930,N,,N,,Y,River Derwent & Bassenthwaite Lake,Y,River Derwent and Tributaries,6.84,4,Copeland
ENGLAND,0x8F7B794B2BE1A7990E6BBC9022C28755,UU7,United Utilities,GREAT BROUGHTON WWTW,GREAT BROUGHTON WwTW,Storm Tank at WwTW,River Derwent,,,54.660986,-3.442305,NY0706030500,N,,N,,Y,River Derwent & Bassenthwaite Lake,Y,River Derwent and Tributaries,1977.96,272,Workington
ENGLAND,0x370ED0F324DECC4ECD35D9D41D3D7E45,UU48,United Utilities,GREAT BROUGHTON WWTW,GREAT BROUGHTON WwTW,Inlet SO at WwTW,River Derwent,,,54.660986,-3.442305,NY0706030500,N,,N,,Y,River Derwent & Bassenthwaite Lake,Y,River Derwent and Tributaries,352.33,88,Workington
ENGLAND,0xB4872648BD1D92EA6025641AD6D7BAF7,UU46,United Utilities,GREYSOUTHEN WWTW,GREYSOUTHEN WwTW,Inlet SO at WwTW,Derwent River,,,54.660106,-3.4407235,NY0716030400,N,,N,,Y,River Derwent & Bassenthwaite Lake,Y,River Derwent and Tributaries,363.95,101,Workington
ENGLAND,0xED4CCB387189AE0DB53C84716CF5FA4B,UU85,United Utilities,BELLE VUE /COCKERMOUTH PS,Belle Vue (Cockermouth) PS,Storm Discharge at Pumping Station,River Derwent,,,54.667673,-3.3930782,NY1025031180,N,,N,,Y,River Derwent & Bassenthwaite Lake,Y,River Derwent and Tributaries,96.77,42,Workington
ENGLAND,0x739CF5D4CAE0FCED0C6D8741D3BFB634,UU22,United Utilities,FITZ BRIDGE (LOW ROAD) CSO,Fitz Bridge (Low Road) CSO,SO on sewer network,River Derwent,,,54.664875,-3.3863153,NY1068030860,N,,N,,Y,River Derwent & Bassenthwaite Lake,Y,River Derwent and Tributaries,791.95,98,Workington
ENGLAND,0x8EC6502F66025AA54B5F80BF5C5DD18B,UU105,United Utilities,THE BURROUGHS CSO 022UQ,The Burroughs CSO,SO on sewer network,River Derwent,,,54.666623,-3.3828086,NY1091031050,N,,N,,Y,River Derwent & Bassenthwaite Lake,Y,River Derwent and Tributaries,46.97,42,Workington
ENGLAND,0xACCEDE2FD2C1D1B0AB4409F1770DC8EB,UU96,United Utilities,LORTON STW,LORTON WwTW,Inlet SO at WwTW,River Cocker,,,54.625997,-3.3185408,NY1497026450,N,,N,,Y,River Derwent & Bassenthwaite Lake,Y,River Derwent and Tributaries,62.28,36,Copeland
ENGLAND,0xA18A0F8029C66B43D30B5C473F064AB2,UU20,United Utilities,KESWICK STW,KESWICK WwTW,Storm Tank at WwTW,River Derwent,,,54.614111,-3.1648223,NY2487224952,N,,N,,Y,River Derwent & Bassenthwaite Lake,Y,River Derwent and Tributaries,890.82,80,Workington
ENGLAND,0xECE51555E83C0F73509720D82DD20F01,UU122,United Utilities,RAWNSLEY HALL PUMPING STATION,Rawnsley Hall PS AKA Greta Grove,Storm Discharge at Pumping Station,River Greta,,,54.602873,-3.1444073,NY2617023680,N,,N,,Y,River Derwent & Bassenthwaite Lake,Y,River Derwent and Tributaries,19.24,39,Copeland
ENGLAND,0x184B5E9BE10ABBF7FC0D00B24636F3A2,UU165,United Utilities,LATTINGS CLOSE CSO 028NF,Lattrigg Close,SO on sewer network,River Greta,,,54.604965,-3.1226371,NY2758023890,N,,N,,Y,River Derwent & Bassenthwaite Lake,Y,River Derwent and Tributaries,0.83,3,Copeland
ENGLAND,0x426E1543993583C564662655DCF8E48D,UU51,United Utilities,THRELKELD PS,Threlkeld Quarry PS,Storm Discharge at Pumping Station,River Glenderamackin,,,54.612636,-3.0592077,NY3169024680,N,,N,,Y,River Derwent & Bassenthwaite Lake,Y,River Derwent and Tributaries,289.97,79,Copeland
ENGLAND,0xB5BC48D87426640B043D253FDE428E5F,NW137,Northumbrian Water,TOWER STREET CSO M2,6NW540106M2,SO on sewer network,RIVER TEES,,,54.56562,-1.2824659,NZ4649319169,N,,Y,Teesmouth and Cleveland Coast,N,,Y,Teesmouth and Cleveland Coast,0.333333333,3,Stockton North
ENGLAND,0xB2C62C313DC8E9BAF607159E2BEC2129,NW53,Northumbrian Water,PORTRACK SEWAGE TREATMENT WORKS Storm Tank,6NW800796,Storm tank at WwTW,RIVER TEES (SALINE ESTUARY),,,54.567466,-1.2741278,NZ4703019380,N,,Y,Teesmouth and Cleveland Coast,N,,Y,Teesmouth and Cleveland Coast,58.38333333,23,Stockton North
ENGLAND,0x8A61CCE58689C48EDACC977EE6FA7D69,NW49,Northumbrian Water,PORTRACK SEWAGE TREATMENT WORKS CSO INLET,6NW800189,Inlet SO at WwTW,RIVER TEES (SALINE ESTUARY),,,54.567466,-1.2741278,NZ4703019380,N,,Y,Teesmouth and Cleveland Coast,N,,Y,Teesmouth and Cleveland Coast,76.40305555,48,Stockton North
ENGLAND,0x13694A71E92A32F0A1717C79B3753338,NW87,Northumbrian Water,NEWPORT ROAD CSO,6NW800427,SO on sewer network,RIVER TEES ESTUARY,,,54.572658,-1.2603149,NZ4791719967,N,,Y,Teesmouth and Cleveland Coast,N,,Y,Teesmouth and Cleveland Coast,14.005,39,Middlesbrough
ENGLAND,0xA787B2B26F0A2D26ADC188B0BB50FDE1,NW74,Northumbrian Water,BILLINGHAM STW Storm Tank,6NW800797,Storm tank at WwTW,NORTH SEA,,,54.625381,-1.2509487,NZ4846025840,N,,Y,Teesmouth and Cleveland Coast,N,,Y,Teesmouth and Cleveland Coast,22.07361111,36,Hartlepool
ENGLAND,0xB5F49906183E7514D4CD196E6BA66B8C,NW35,Northumbrian Water,BILLINGHAM STW CSO INLET High level outfall 1 to Greatham Creek,6NW800190,Inlet SO at WwTW,NORTH SEA,,,54.625381,-1.2509487,NZ4846025840,N,,Y,Teesmouth and Cleveland Coast,N,,Y,Teesmouth and Cleveland Coast,139.7608333,43,Hartlepool
ENGLAND,0x0F073B1D13C85336490CAD875DD08E7D,NW44,Northumbrian Water,BILLINGHAM STW CSO INLET,6NW800192,Inlet SO at WwTW,NORTH SEA,,,54.625381,-1.2509487,NZ4846025840,N,,Y,Teesmouth and Cleveland Coast,N,,Y,Teesmouth and Cleveland Coast,98.04166667,43,Hartlepool
ENGLAND,0xFB0257683B1C5E86739CA07FE92BC111,NW113,Northumbrian Water,BILLINGHAM STW CSO INLET High level outfall 2 to Cowbridge Beck,6NW800191,Inlet SO at WwTW,NORTH SEA,,,54.625381,-1.2509487,NZ4846025840,N,,Y,Teesmouth and Cleveland Coast,N,,Y,Teesmouth and Cleveland Coast,3.241944444,6,Hartlepool
ENGLAND,0xCAE82DED825F44062A3EB9E56C357314,NW14,Northumbrian Water,FURNESS PS OUTFALL,6NW800650,Storm discharge at pumping station,THE RIVER TEES-SALINE ESTUARY,,,54.590999,-1.2426036,NZ4904022020,N,,Y,Teesmouth and Cleveland Coast,N,,Y,Teesmouth and Cleveland Coast,372.3419444,34,Stockton North
ENGLAND,0x7305076207DC37ADA3A878EDE4D3AD56,NW115,Northumbrian Water,PORT CLARENCE WEST PS OUTFALL,6NW800649,Storm discharge at pumping station,RIVER TEES (SALINE ESTUARY),,,54.587634,-1.2363215,NZ4945021650,N,,Y,Teesmouth and Cleveland Coast,N,,Y,Teesmouth and Cleveland Coast,2.586111111,2,Stockton North
ENGLAND,0x75CF1EE6DD1DF37CEB312DC493BD301D,NW101,Northumbrian Water,ACKLAM STREET OUTFALL,6NW800648,Storm discharge at pumping station,River Tees,,,54.585305,-1.2345856,NZ4956521392,N,,Y,Teesmouth and Cleveland Coast,N,,Y,Teesmouth and Cleveland Coast,7.839166665,12,Middlesbrough
ENGLAND,0x980F4E7576AD13483F4CB70F5F98AF69,NW111,Northumbrian Water,KING OSWY DRIVE CSO WEST VIEW ROAD,6NW801572,SO on sewer network,Culverted Watercourse,,,54.715367,-1.2251997,NZ5001235871,Y,Teesmouth and Cleveland Coast,Y,Teesmouth and Cleveland Coast,N,,Y,Teesmouth and Cleveland Coast,3.5,6,Hartlepool
ENGLAND,0x8F7DF22CE1C1FEAD7D304AD0F1F197AE,NW106,Northumbrian Water,VULCAN STREET OUTFALL,6NW800651,Storm discharge at pumping station,River Tees,,,54.582951,-1.2234585,NZ5028721138,N,,Y,Teesmouth and Cleveland Coast,N,,Y,Teesmouth and Cleveland Coast,5,10,Middlesbrough
ENGLAND,0x8C81871C7DE76C6263C7A0C84FEABDDD,NW24,Northumbrian Water,BRUS SEWAGE PUMPING STATION,6NW800652,Storm discharge at pumping station,North Sea,,,54.712787,-1.2180466,NZ5047635589,Y,Teesmouth and Cleveland Coast,Y,Teesmouth and Cleveland Coast,N,,Y,Teesmouth and Cleveland Coast,226.7436111,42,Hartlepool
ENGLAND,0x9AC575AC798AA7924C678501416827CE,NW7,Northumbrian Water,CARGO FLEET STW (OUTLET B),6NW800656,Storm discharge at pumping station,River Tees,,,54.580062,-1.2047464,NZ5150020830,N,,Y,Teesmouth and Cleveland Coast,N,,Y,Teesmouth and Cleveland Coast,561.8194444,104,Middlesbrough
ENGLAND,0x9560BB3C79E2B39DA123F1C80E1D7B23,NW120,Northumbrian Water,BRUS SEWAGE PUMPING STATION Soft Leas,6NW800666,Storm discharge at pumping station,North Sea,,,54.702842,-1.1818786,NZ5281934509,Y,Teesmouth and Cleveland Coast,Y,Teesmouth and Cleveland Coast,N,,Y,Teesmouth and Cleveland Coast,1.783333333,4,Hartlepool
ENGLAND,0xBDFD80BE6A6F3578E47756C01E14684E,NW18,Northumbrian Water,BRAN SANDS TREATMENT WORKS,6NW800197,Inlet SO at WwTW,DABHOLM GUT,,,54.608862,-1.1323464,NZ5614024090,N,,Y,Teesmouth and Cleveland Coast,N,,Y,Teesmouth and Cleveland Coast,287.7369444,100,Redcar
ENGLAND,0xA8BD7EC31B70B838116AF3659AD867E9,NW77,Northumbrian Water,HARWAL ROAD CSO (REF. L16),6NW801604,SO on sewer network,FLEET BECK,,,54.615432,-1.0871451,NZ5905024858,N,,Y,Teesmouth and Cleveland Coast,N,,Y,Teesmouth and Cleveland Coast,19.25,17,Redcar
ENGLAND,0xEFFC4BC4A07D75E9F5D38EC0AAF0B5E5,NW104,Northumbrian Water,NEW COATHAM CSO REF L73,6NW801605,SO on sewer network,NORTH SEA,,Redcar Coatham,54.620878,-1.0752219,NZ5981225474,Y,Teesmouth and Cleveland Coast,Y,Teesmouth and Cleveland Coast,N,,Y,Teesmouth and Cleveland Coast,6.8,11,Redcar
ENGLAND,0xF3EDE4366ABD445FB74BA2804C4B8EDB,NW11,Northumbrian Water,LAKES CSO,6NW800437,SO on sewer network,NORTH SEA,,Redcar Coatham,54.621289,-1.0749338,NZ5983025520,Y,Teesmouth and Cleveland Coast,Y,Teesmouth and Cleveland Coast,N,,Y,Teesmouth and Cleveland Coast,393.8322222,68,Redcar
ENGLAND,0x2DD1A08138D0AC516742902252AB2076,NW114,Northumbrian Water,STATION ROAD CSO,6NW801609,SO on sewer network,NORTH SEA,,Redcar Coatham,54.625541,-1.0691994,NZ6019425998,Y,Teesmouth and Cleveland Coast,Y,Teesmouth and Cleveland Coast,N,,Y,Teesmouth and Cleveland Coast,2.866666667,8,Redcar
ENGLAND,0xD20FD9B02E226682B420BB530B407D87,NW34,Northumbrian Water,GRANVILLE TCE SSO,6NW800440,SO on sewer network,NORTH SEA,,Redcar Sands - Granville Terrace,54.618644,-1.0468086,NZ6165025250,Y,Teesmouth and Cleveland Coast,Y,Teesmouth and Cleveland Coast,N,,Y,Teesmouth and Cleveland Coast,141.4333333,43,Redcar
WALES,2WzspLtM6HEcGItqzuPtB+ll9WCzBb6AUwnHNm4M5HI=,DWR_WALES315,DWR,CSO Behind 8 Pwll Road_ Pwll,,CSO on sewer network,Burry Inlet Outer,Burry Inlet (North),,51.685481,-4.2106842,SN 47275 00839,Y,Burry Inlet,Y,Burry Inlet,Y,Carmarthen Bay and Estuaries / Bae Caerfyrddin ac Aberoedd,Y,Burry Inlet and Loughor Estuary,7.5,7,Llanelli
WALES,VRhrcsdRjFYRzOyBHtbQW1AjpF4YjnQAJV7FIH7U2V0=,DWR_WALES354,DWR,Pwll Sewage Pumping Station,,Storm discharge at pumping station,Burry Inlet Outer,Burry Inlet (North),,51.683511,-4.1968158,SN 48227 00591,Y,Burry Inlet,Y,Burry Inlet,Y,Carmarthen Bay and Estuaries / Bae Caerfyrddin ac Aberoedd,Y,Burry Inlet and Loughor Estuary,0.5,2,Llanelli
WALES,D8iRAlIMIYv/s4h/m0jKiesQETgdod36Q2EHdbKdCQo=,DWR_WALES308,DWR,LLANGENNECH P.STN.SSO LLANELLI,,Storm discharge at pumping station,,,,51.689735,-4.078243,SN 56443 01043,N,,N,,Y,Carmarthen Bay and Estuaries / Bae Caerfyrddin ac Aberoedd,Y,Burry Inlet and Loughor Estuary,10,3,Llanelli
WALES,eJahuBt8WQmSVWKUcNmEAaBNMgEEgrR4S3DoSEIPaPM=,DWR_WALES188,DWR,SSO LLANGENNECH PS CARMS,,Storm discharge at pumping station,,,,51.690412,-4.078086,SN 56456 01118,N,,N,,Y,Carmarthen Bay and Estuaries / Bae Caerfyrddin ac Aberoedd,Y,Burry Inlet and Loughor Estuary,112,58,Llanelli
WALES,hcXuuPBXwCIJY7KACGl03gIcLNfTyDY4H8ozg3/DSnU=,DWR_WALES143,DWR,Grovesend PS,,Storm discharge at pumping station,BURRY INLET INNER,,,51.698853,-4.0527137,SN 58236 02007,N,,N,,Y,Carmarthen Bay and Estuaries / Bae Caerfyrddin ac Aberoedd,Y,Burry Inlet and Loughor Estuary,183.5,47,Gower
WALES,Y7KE9swsfMDK9Yd08rf+q1677EYwLfwDJhsiArsIYi0=,DWR_WALES286,DWR,New Crofty C Sewage PS Crofty Gower Crofty C SPS,,Storm discharge at pumping station,Morlais - headwaters to tidal limit,Burry Inlet (South),,51.632597,-4.1298615,SS 52690 94792,Y,Burry Inlet,Y,Burry Inlet,Y,Carmarthen Bay and Estuaries / Bae Caerfyrddin ac Aberoedd,Y,Burry Inlet and Loughor Estuary,20.75,11,Gower
WALES,d3zATxKFrupeQCCRaZ1La3lATaxqcDwuaOc9k66AkhM=,DWR_WALES81,DWR,New Penclawdd Sewage PS Penclawdd,,Storm discharge at pumping station,BURRY INLET INNER,Burry Inlet (South),,51.643375,-4.1046679,SS 54468 95940,Y,Burry Inlet,Y,Burry Inlet,Y,Carmarthen Bay and Estuaries / Bae Caerfyrddin ac Aberoedd,Y,Burry Inlet and Loughor Estuary,481,39,Gower
WALES,RciC+/5rCcIST8JaT7SR5UgeWnWcm+GB30dPJ0q7qcA=,DWR_WALES113,DWR,LLANELLI WWTW BERWICK ROAD BYNEA,,Discharge from Storm tank at WwTW,BURRY INLET INNER,Burry Inlet (North),,51.6606,-4.1039046,SS 54576 97854,Y,Burry Inlet,Y,Burry Inlet,Y,Carmarthen Bay and Estuaries / Bae Caerfyrddin ac Aberoedd,Y,Burry Inlet and Loughor Estuary,301.25,53,Llanelli
WALES,hK33OnpBQ/01AMk05nHJdH8Bepo+43kZJ4B5XIYjxH8=,DWR_WALES152,DWR,GOWERTON WwTW,,Discharge from Storm tank at WwTW,BURRY INLET INNER,Burry Inlet (South),,51.660801,-4.0820659,SS 56087 97833,Y,Burry Inlet,Y,Burry Inlet,Y,Carmarthen Bay and Estuaries / Bae Caerfyrddin ac Aberoedd,Y,Burry Inlet and Loughor Estuary,161,34,Gower
